Source,Target,Type,Weight,Label,relation,field,evidenceCount
"page:purple dye","page:blue dye",Directed,1,"wiki_link","wiki_link",,1
"page:purple dye","page:orange slices",Directed,1,"wiki_link","wiki_link",,1
"page:purple dye","page:crafting",Directed,1,"wiki_link","wiki_link",,1
"page:purple dye","page:candle",Directed,1,"wiki_link","wiki_link",,1
"page:purple dye","page:purple cape",Directed,1,"wiki_link","wiki_link",,1
"page:purple dye","page:orange cape",Directed,1,"wiki_link","wiki_link",,1
"page:purple dye","page:green cape",Directed,1,"wiki_link","wiki_link",,1
"page:purple dye","page:blue cape",Directed,1,"wiki_link","wiki_link",,1
"page:purple dye","page:black cape",Directed,1,"wiki_link","wiki_link",,1
"page:purple dye","page:goblin mail",Directed,1,"wiki_link","wiki_link",,1
"page:purple dye","page:coins",Directed,1,"wiki_link","wiki_link",,1
"page:purple dye","page:blue dye",Directed,4,"lead_link","lead_link",,1
"page:purple dye","page:aggie",Directed,4,"lead_link","lead_link",,1
"page:purple dye","page:draynor village",Directed,4,"lead_link","lead_link",,1
"page:purple dye","page:crafting",Directed,4,"lead_link","lead_link",,1
"page:purple dye","page:orange slices",Directed,4,"lead_link","lead_link",,1
"page:purple dye","page:clock tower (building)",Directed,4,"lead_link","lead_link",,1
"page:purple dye","page:east ardougne",Directed,4,"lead_link","lead_link",,1
"page:purple dye","category:items",Directed,0.5,"in_category","in_category",,1
"page:purple dye","category:noteable items",Directed,0.5,"in_category","in_category",,1
"page:purple dye","category:tradeable items",Directed,0.5,"in_category","in_category",,1
"page:purple dye","category:grand exchange items",Directed,0.5,"in_category","in_category",,1
"page:purple dye","category:free-to-play items",Directed,0.5,"in_category","in_category",,1
"page:purple dye","category:content released in 2001",Directed,0.5,"in_category","in_category",,1
"page:purple dye","category:dye",Directed,0.5,"in_category","in_category",,1
"page:purple dye","action:drop",Directed,2,"has_action","has_action",,1
"page:purple dye","page:blue dye",Directed,3,"requires_material","requires_material",,1
"page:purple flowers","page:magic",Directed,1,"wiki_link","wiki_link",,1
"page:purple flowers","page:prayer",Directed,1,"wiki_link","wiki_link",,1
"page:purple flowers","page:attack",Directed,1,"wiki_link","wiki_link",,1
"page:purple flowers","page:hitpoints",Directed,1,"wiki_link","wiki_link",,1
"page:purple flowers","page:defence",Directed,1,"wiki_link","wiki_link",,1
"page:purple flowers","page:herblore",Directed,1,"wiki_link","wiki_link",,1
"page:purple flowers","page:mithril seeds",Directed,4,"lead_link","lead_link",,1
"page:purple flowers","category:items",Directed,0.5,"in_category","in_category",,1
"page:purple flowers","category:noteable items",Directed,0.5,"in_category","in_category",,1
"page:purple flowers","category:tradeable items",Directed,0.5,"in_category","in_category",,1
"page:purple flowers","category:grand exchange items",Directed,0.5,"in_category","in_category",,1
"page:purple flowers","category:members' items",Directed,0.5,"in_category","in_category",,1
"page:purple flowers","category:equipable items",Directed,0.5,"in_category","in_category",,1
"page:purple flowers","category:content released in 2004",Directed,0.5,"in_category","in_category",,1
"page:purple flowers","category:weapon slot items",Directed,0.5,"in_category","in_category",,1
"page:purple flowers","category:items appearing in drop table",Directed,0.5,"in_category","in_category",,1
"page:purple flowers","action:wield",Directed,2,"has_action","has_action",,1
"page:purple flowers","action:drop",Directed,2,"has_action","has_action",,1
"page:purple flowers","slot:weapon",Directed,2,"equips_in_slot","equips_in_slot",,1
"page:purple flowers","combat_style:blunt",Directed,1.5,"uses_combat_style","uses_combat_style",,1
"page:purple gloves","page:magic",Directed,1,"wiki_link","wiki_link",,1
"page:purple gloves","page:prayer",Directed,1,"wiki_link","wiki_link",,1
"page:purple gloves","page:mithril full helm",Directed,1,"wiki_link","wiki_link",,1
"page:purple gloves","page:coins",Directed,1,"wiki_link","wiki_link",,1
"page:purple gloves","page:grey hat",Directed,1,"wiki_link","wiki_link",,1
"page:purple gloves","page:grey robe top",Directed,1,"wiki_link","wiki_link",,1
"page:purple gloves","page:grey robe bottoms",Directed,1,"wiki_link","wiki_link",,1
"page:purple gloves","page:grey gloves",Directed,1,"wiki_link","wiki_link",,1
"page:purple gloves","page:grey boots",Directed,1,"wiki_link","wiki_link",,1
"page:purple gloves","page:canifis",Directed,4,"lead_link","lead_link",,1
"page:purple gloves","page:barker",Directed,4,"lead_link","lead_link",,1
"page:purple gloves","category:items",Directed,0.5,"in_category","in_category",,1
"page:purple gloves","category:noteable items",Directed,0.5,"in_category","in_category",,1
"page:purple gloves","category:tradeable items",Directed,0.5,"in_category","in_category",,1
"page:purple gloves","category:grand exchange items",Directed,0.5,"in_category","in_category",,1
"page:purple gloves","category:free-to-play items",Directed,0.5,"in_category","in_category",,1
"page:purple gloves","category:equipable items",Directed,0.5,"in_category","in_category",,1
"page:purple gloves","category:content released in 2004",Directed,0.5,"in_category","in_category",,1
"page:purple gloves","category:hands slot items",Directed,0.5,"in_category","in_category",,1
"page:purple gloves","category:items needed for an emote clue",Directed,0.5,"in_category","in_category",,1
"page:purple gloves","category:items appearing in drop table",Directed,0.5,"in_category","in_category",,1
"page:purple gloves","category:items dropped by monster",Directed,0.5,"in_category","in_category",,1
"page:purple gloves","category:canifis robes",Directed,0.5,"in_category","in_category",,1
"page:purple gloves","action:wear",Directed,2,"has_action","has_action",,1
"page:purple gloves","action:drop",Directed,2,"has_action","has_action",,1
"page:purple gloves","slot:hands",Directed,2,"equips_in_slot","equips_in_slot",,1
"page:purple hat","page:magic",Directed,1,"wiki_link","wiki_link",,1
"page:purple hat","page:prayer",Directed,1,"wiki_link","wiki_link",,1
"page:purple hat","page:coins",Directed,1,"wiki_link","wiki_link",,1
"page:purple hat","page:grey hat",Directed,1,"wiki_link","wiki_link",,1
"page:purple hat","page:grey robe top",Directed,1,"wiki_link","wiki_link",,1
"page:purple hat","page:grey robe bottoms",Directed,1,"wiki_link","wiki_link",,1
"page:purple hat","page:grey gloves",Directed,1,"wiki_link","wiki_link",,1
"page:purple hat","page:grey boots",Directed,1,"wiki_link","wiki_link",,1
"page:purple hat","page:purple gloves",Directed,1,"wiki_link","wiki_link",,1
"page:purple hat","page:purple boots",Directed,1,"wiki_link","wiki_link",,1
"page:purple hat","page:canifis",Directed,4,"lead_link","lead_link",,1
"page:purple hat","page:barker",Directed,4,"lead_link","lead_link",,1
"page:purple hat","page:barkers' haberdashery",Directed,4,"lead_link","lead_link",,1
"page:purple hat","category:items",Directed,0.5,"in_category","in_category",,1
"page:purple hat","category:noteable items",Directed,0.5,"in_category","in_category",,1
"page:purple hat","category:tradeable items",Directed,0.5,"in_category","in_category",,1
"page:purple hat","category:grand exchange items",Directed,0.5,"in_category","in_category",,1
"page:purple hat","category:members' items",Directed,0.5,"in_category","in_category",,1
"page:purple hat","category:equipable items",Directed,0.5,"in_category","in_category",,1
"page:purple hat","category:content released in 2004",Directed,0.5,"in_category","in_category",,1
"page:purple hat","category:head slot items",Directed,0.5,"in_category","in_category",,1
"page:purple hat","category:canifis robes",Directed,0.5,"in_category","in_category",,1
"page:purple hat","action:wear",Directed,2,"has_action","has_action",,1
"page:purple hat","action:drop",Directed,2,"has_action","has_action",,1
"page:purple hat","slot:head",Directed,2,"equips_in_slot","equips_in_slot",,1
"page:purple partyhat","page:magic",Directed,1,"wiki_link","wiki_link",,1
"page:purple partyhat","page:prayer",Directed,1,"wiki_link","wiki_link",,1
"page:purple partyhat","page:christmas cracker",Directed,1,"wiki_link","wiki_link",,1
"page:purple partyhat","category:items",Directed,0.5,"in_category","in_category",,1
"page:purple partyhat","category:noteable items",Directed,0.5,"in_category","in_category",,1
"page:purple partyhat","category:tradeable items",Directed,0.5,"in_category","in_category",,1
"page:purple partyhat","category:grand exchange items",Directed,0.5,"in_category","in_category",,1
"page:purple partyhat","category:free-to-play items",Directed,0.5,"in_category","in_category",,1
"page:purple partyhat","category:equipable items",Directed,0.5,"in_category","in_category",,1
"page:purple partyhat","category:content released in 2001",Directed,0.5,"in_category","in_category",,1
"page:purple partyhat","category:head slot items",Directed,0.5,"in_category","in_category",,1
"page:purple partyhat","category:items appearing in drop table",Directed,0.5,"in_category","in_category",,1
"page:purple partyhat","category:event rewards",Directed,0.5,"in_category","in_category",,1
"page:purple partyhat","action:wear",Directed,2,"has_action","has_action",,1
"page:purple partyhat","action:drop",Directed,2,"has_action","has_action",,1
"page:purple partyhat","slot:head",Directed,2,"equips_in_slot","equips_in_slot",,1
"page:purple robe bottoms","page:magic",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe bottoms","page:prayer",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe bottoms","page:coins",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe bottoms","page:grey hat",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe bottoms","page:grey robe top",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe bottoms","page:grey robe bottoms",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe bottoms","page:grey gloves",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe bottoms","page:grey boots",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe bottoms","page:purple hat",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe bottoms","page:purple gloves",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe bottoms","page:purple boots",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe bottoms","page:canifis",Directed,4,"lead_link","lead_link",,1
"page:purple robe bottoms","page:barker",Directed,4,"lead_link","lead_link",,1
"page:purple robe bottoms","page:barkers' haberdashery",Directed,4,"lead_link","lead_link",,1
"page:purple robe bottoms","category:items",Directed,0.5,"in_category","in_category",,1
"page:purple robe bottoms","category:noteable items",Directed,0.5,"in_category","in_category",,1
"page:purple robe bottoms","category:tradeable items",Directed,0.5,"in_category","in_category",,1
"page:purple robe bottoms","category:grand exchange items",Directed,0.5,"in_category","in_category",,1
"page:purple robe bottoms","category:members' items",Directed,0.5,"in_category","in_category",,1
"page:purple robe bottoms","category:equipable items",Directed,0.5,"in_category","in_category",,1
"page:purple robe bottoms","category:content released in 2004",Directed,0.5,"in_category","in_category",,1
"page:purple robe bottoms","category:legs slot items",Directed,0.5,"in_category","in_category",,1
"page:purple robe bottoms","category:canifis robes",Directed,0.5,"in_category","in_category",,1
"page:purple robe bottoms","action:wear",Directed,2,"has_action","has_action",,1
"page:purple robe bottoms","action:drop",Directed,2,"has_action","has_action",,1
"page:purple robe bottoms","slot:legs",Directed,2,"equips_in_slot","equips_in_slot",,1
"page:purple robe top","page:magic",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe top","page:prayer",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe top","page:coins",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe top","page:grey hat",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe top","page:grey robe top",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe top","page:grey robe bottoms",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe top","page:grey gloves",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe top","page:grey boots",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe top","page:purple hat",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe top","page:purple robe bottoms",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe top","page:purple gloves",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe top","page:purple boots",Directed,1,"wiki_link","wiki_link",,1
"page:purple robe top","page:canifis",Directed,4,"lead_link","lead_link",,1
"page:purple robe top","page:barker",Directed,4,"lead_link","lead_link",,1
"page:purple robe top","page:barkers' haberdashery",Directed,4,"lead_link","lead_link",,1
"page:purple robe top","category:items",Directed,0.5,"in_category","in_category",,1
"page:purple robe top","category:noteable items",Directed,0.5,"in_category","in_category",,1
"page:purple robe top","category:tradeable items",Directed,0.5,"in_category","in_category",,1
"page:purple robe top","category:grand exchange items",Directed,0.5,"in_category","in_category",,1
"page:purple robe top","category:members' items",Directed,0.5,"in_category","in_category",,1
"page:purple robe top","category:equipable items",Directed,0.5,"in_category","in_category",,1
"page:purple robe top","category:content released in 2004",Directed,0.5,"in_category","in_category",,1
"page:purple robe top","category:body slot items",Directed,0.5,"in_category","in_category",,1
"page:purple robe top","category:canifis robes",Directed,0.5,"in_category","in_category",,1
"page:purple robe top","action:wear",Directed,2,"has_action","has_action",,1
"page:purple robe top","action:drop",Directed,2,"has_action","has_action",,1
"page:purple robe top","slot:body",Directed,2,"equips_in_slot","equips_in_slot",,1
"page:puzzle box","page:clue scroll (easy)",Directed,1,"wiki_link","wiki_link",,1
"page:puzzle box","page:clue scroll (medium)",Directed,1,"wiki_link","wiki_link",,1
"page:puzzle box","page:clue scroll (hard)",Directed,1,"wiki_link","wiki_link",,1
"page:puzzle box","category:items",Directed,0.5,"in_category","in_category",,1
"page:puzzle box","category:unbankable items",Directed,0.5,"in_category","in_category",,1
"page:puzzle box","category:untradeable items",Directed,0.5,"in_category","in_category",,1
"page:puzzle box","category:members' items",Directed,0.5,"in_category","in_category",,1
"page:puzzle box","category:content released in 2004",Directed,0.5,"in_category","in_category",,1
"page:puzzle box","category:content released in 2014",Directed,0.5,"in_category","in_category",,1
"page:puzzle box","category:content released in 2016",Directed,0.5,"in_category","in_category",,1
"page:puzzle box","category:content released in 2019",Directed,0.5,"in_category","in_category",,1
"page:puzzle box","category:treasure trails",Directed,0.5,"in_category","in_category",,1
"page:puzzle box","action:open",Directed,2,"has_action","has_action",,1
"page:puzzle box","action:drop",Directed,2,"has_action","has_action",,1
"page:puzzle box","action:check steps",Directed,2,"has_action","has_action",,1
"page:puzzle box","action:destroy",Directed,2,"has_action","has_action",,1
"page:puzzle box","action:open",Directed,1.5,"variant_action:Castle","variant_action","Castle",1
"page:puzzle box","action:drop",Directed,1.5,"variant_action:Castle","variant_action","Castle",1
"page:puzzle box","action:open",Directed,1.5,"variant_action:Tree","variant_action","Tree",1
"page:puzzle box","action:drop",Directed,1.5,"variant_action:Tree","variant_action","Tree",1
"page:puzzle box","action:open",Directed,1.5,"variant_action:Troll","variant_action","Troll",1
"page:puzzle box","action:drop",Directed,1.5,"variant_action:Troll","variant_action","Troll",1
"page:puzzle box","action:open",Directed,1.5,"variant_action:Tree (elite)","variant_action","Tree (elite)",1
"page:puzzle box","action:check steps",Directed,1.5,"variant_action:Tree (elite)","variant_action","Tree (elite)",1
"page:puzzle box","action:drop",Directed,1.5,"variant_action:Tree (elite)","variant_action","Tree (elite)",1
"page:puzzle box","action:open",Directed,1.5,"variant_action:Zulrah","variant_action","Zulrah",1
"page:puzzle box","action:destroy",Directed,1.5,"variant_action:Zulrah","variant_action","Zulrah",1
"page:puzzle box","action:open",Directed,1.5,"variant_action:Cerberus","variant_action","Cerberus",1
"page:puzzle box","action:destroy",Directed,1.5,"variant_action:Cerberus","variant_action","Cerberus",1
"page:puzzle box","action:open",Directed,1.5,"variant_action:Gnome child","variant_action","Gnome child",1
"page:puzzle box","action:destroy",Directed,1.5,"variant_action:Gnome child","variant_action","Gnome child",1
"page:puzzle box","action:open",Directed,1.5,"variant_action:Theatre of Blood","variant_action","Theatre of Blood",1
"page:puzzle box","action:destroy",Directed,1.5,"variant_action:Theatre of Blood","variant_action","Theatre of Blood",1
"page:quest (music track)","page:church organ",Directed,1,"wiki_link","wiki_link",,1
"page:quest (music track)","page:bullroarer",Directed,1,"wiki_link","wiki_link",,1
"page:quest (music track)","page:beckon",Directed,1,"wiki_link","wiki_link",,1
"page:quest (music track)","page:fire altar",Directed,4,"lead_link","lead_link",,1
"page:quest (music track)","page:fire altar",Directed,5,"infobox_link:location","infobox_link","location",1
"page:quest (music track)","page:fire altar",Directed,5,"infobox_link:unlockdetail","infobox_link","unlockdetail",1
"page:quest (music track)","category:music composed by ian taylor",Directed,0.5,"in_category","in_category",,1
"page:quest (music track)","category:free-to-play music",Directed,0.5,"in_category","in_category",,1
"page:quest (music track)","category:music tracks",Directed,0.5,"in_category","in_category",,1
"page:quest (music track)","category:music",Directed,0.5,"in_category","in_category",,1
"page:quest complete 1","page:church organ",Directed,1,"wiki_link","wiki_link",,1
"page:quest complete 1","page:bullroarer",Directed,1,"wiki_link","wiki_link",,1
"page:quest complete 1","page:beckon",Directed,1,"wiki_link","wiki_link",,1
"page:quest complete 1","category:unofficially named content",Directed,0.5,"in_category","in_category",,1
"page:quest complete 1","category:music composed by ian taylor",Directed,0.5,"in_category","in_category",,1
"page:quest complete 1","category:free-to-play music",Directed,0.5,"in_category","in_category",,1
"page:quest complete 1","category:jingles",Directed,0.5,"in_category","in_category",,1
"page:quest complete 1","category:missing track location",Directed,0.5,"in_category","in_category",,1
"page:quest complete 1","category:music",Directed,0.5,"in_category","in_category",,1
"page:quest complete 2","page:church organ",Directed,1,"wiki_link","wiki_link",,1
"page:quest complete 2","page:bullroarer",Directed,1,"wiki_link","wiki_link",,1
"page:quest complete 2","page:beckon",Directed,1,"wiki_link","wiki_link",,1
"page:quest complete 2","category:unofficially named content",Directed,0.5,"in_category","in_category",,1
"page:quest complete 2","category:music composed by ian taylor",Directed,0.5,"in_category","in_category",,1
"page:quest complete 2","category:free-to-play music",Directed,0.5,"in_category","in_category",,1
"page:quest complete 2","category:jingles",Directed,0.5,"in_category","in_category",,1
"page:quest complete 2","category:missing track location",Directed,0.5,"in_category","in_category",,1
"page:quest complete 2","category:music",Directed,0.5,"in_category","in_category",,1
"page:quest complete 3","page:church organ",Directed,1,"wiki_link","wiki_link",,1
"page:quest complete 3","page:bullroarer",Directed,1,"wiki_link","wiki_link",,1
"page:quest complete 3","page:beckon",Directed,1,"wiki_link","wiki_link",,1
"page:quest complete 3","category:unofficially named content",Directed,0.5,"in_category","in_category",,1
"page:quest complete 3","category:music composed by ian taylor",Directed,0.5,"in_category","in_category",,1
"page:quest complete 3","category:free-to-play music",Directed,0.5,"in_category","in_category",,1
"page:quest complete 3","category:jingles",Directed,0.5,"in_category","in_category",,1
"page:quest complete 3","category:missing track location",Directed,0.5,"in_category","in_category",,1
"page:quest complete 3","category:music",Directed,0.5,"in_category","in_category",,1
"page:quest guide","page:banker (tutorial island)",Directed,1,"wiki_link","wiki_link",,1
"page:quest guide","page:brother brace",Directed,1,"wiki_link","wiki_link",,1
"page:quest guide","page:gielinor guide",Directed,1,"wiki_link","wiki_link",,1
"page:quest guide","page:magic instructor",Directed,1,"wiki_link","wiki_link",,1
"page:quest guide","page:master chef",Directed,1,"wiki_link","wiki_link",,1
"page:quest guide","page:mining instructor",Directed,1,"wiki_link","wiki_link",,1
"page:quest guide","page:financial advisor",Directed,1,"wiki_link","wiki_link",,1
"page:quest guide","page:fishing spot (tutorial island)",Directed,1,"wiki_link","wiki_link",,1
"page:quest guide","page:logs (tutorial island)",Directed,1,"wiki_link","wiki_link",,1
"page:quest guide","page:bones (tutorial island)",Directed,1,"wiki_link","wiki_link",,1
"page:quest guide","page:pot of flour (tutorial island)",Directed,1,"wiki_link","wiki_link",,1
"page:quest guide","page:imp catcher",Directed,4,"lead_link","lead_link",,1
"page:quest guide","page:dragon slayer i",Directed,4,"lead_link","lead_link",,1
"page:quest guide","category:non-player characters",Directed,0.5,"in_category","in_category",,1
"page:quest guide","category:free-to-play npcs",Directed,0.5,"in_category","in_category",,1
"page:quest guide","category:content released in 2004",Directed,0.5,"in_category","in_category",,1
"page:quest guide","category:content released in 2020",Directed,0.5,"in_category","in_category",,1
"page:quest guide","category:tutorial island",Directed,0.5,"in_category","in_category",,1
"page:quest guide","category:tutors",Directed,0.5,"in_category","in_category",,1
"page:quest guide","action:talk-to",Directed,2,"has_action","has_action",,1
"page:radimus erkle","page:legends' guard",Directed,1,"wiki_link","wiki_link",,1
"page:radimus erkle","page:jungle forester",Directed,1,"wiki_link","wiki_link",,1
"page:radimus erkle","page:gujuo",Directed,1,"wiki_link","wiki_link",,1
"page:radimus erkle","page:nezikchened",Directed,1,"wiki_link","wiki_link",,1
"page:radimus erkle","page:irvig senay",Directed,1,"wiki_link","wiki_link",,1
"page:radimus erkle","page:papyrus",Directed,1,"wiki_link","wiki_link",,1
"page:radimus erkle","page:bullroarer",Directed,1,"wiki_link","wiki_link",,1
"page:radimus erkle","page:blue hat (legends' quest)",Directed,1,"wiki_link","wiki_link",,1
"page:radimus erkle","page:holy force",Directed,1,"wiki_link","wiki_link",,1
"page:radimus erkle","page:cape of legends",Directed,1,"wiki_link","wiki_link",,1
"page:radimus erkle","page:a scribbled note",Directed,1,"wiki_link","wiki_link",,1
"page:radimus erkle","page:binding book",Directed,1,"wiki_link","wiki_link",,1
"page:radimus erkle","page:legends' guild",Directed,4,"lead_link","lead_link",,1
"page:radimus erkle","page:legends' quest",Directed,4,"lead_link","lead_link",,1
"page:radimus erkle","page:dark dagger",Directed,4,"lead_link","lead_link",,1
"page:radimus erkle","page:leather gloves",Directed,4,"lead_link","lead_link",,1
"page:radimus erkle","page:boots of lightness",Directed,4,"lead_link","lead_link",,1
"page:radimus erkle","page:legends' quest",Directed,5,"infobox_link:quest","infobox_link","quest",1
"page:radimus erkle","page:legends' guild",Directed,5,"infobox_link:location","infobox_link","location",1
"page:radimus erkle","category:non-player characters",Directed,0.5,"in_category","in_category",,1
"page:radimus erkle","category:members' npcs",Directed,0.5,"in_category","in_category",,1
"page:radimus erkle","category:quest npcs",Directed,0.5,"in_category","in_category",,1
"page:radimus erkle","category:content released in 2003",Directed,0.5,"in_category","in_category",,1
"page:radimus erkle","category:anagram npcs",Directed,0.5,"in_category","in_category",,1
"page:radimus erkle","category:legends' quest",Directed,0.5,"in_category","in_category",,1
"page:radimus erkle","category:legends' guild",Directed,0.5,"in_category","in_category",,1
"page:radimus erkle","action:talk-to",Directed,2,"has_action","has_action",,1
"page:radimus notes","page:legends' guard",Directed,1,"wiki_link","wiki_link",,1
"page:radimus notes","page:radimus erkle",Directed,1,"wiki_link","wiki_link",,1
"page:radimus notes","page:jungle forester",Directed,1,"wiki_link","wiki_link",,1
"page:radimus notes","page:gujuo",Directed,1,"wiki_link","wiki_link",,1
"page:radimus notes","page:nezikchened",Directed,1,"wiki_link","wiki_link",,1
"page:radimus notes","page:irvig senay",Directed,1,"wiki_link","wiki_link",,1
"page:radimus notes","page:papyrus",Directed,1,"wiki_link","wiki_link",,1
"page:radimus notes","page:bullroarer",Directed,1,"wiki_link","wiki_link",,1
"page:radimus notes","page:blue hat (legends' quest)",Directed,1,"wiki_link","wiki_link",,1
"page:radimus notes","page:holy force",Directed,1,"wiki_link","wiki_link",,1
"page:radimus notes","page:cape of legends",Directed,1,"wiki_link","wiki_link",,1
"page:radimus notes","page:a scribbled note",Directed,1,"wiki_link","wiki_link",,1
"page:radimus notes","page:binding book",Directed,1,"wiki_link","wiki_link",,1
"page:radimus notes","page:palm leaf",Directed,1,"wiki_link","wiki_link",,1
"page:radimus notes","page:radimus erkle",Directed,8,"lead_link","lead_link",,2
"page:radimus notes","page:legends' quest",Directed,8,"lead_link","lead_link",,2
"page:radimus notes","page:kharazi jungle",Directed,4,"lead_link","lead_link",,1
"page:radimus notes","page:papyrus",Directed,4,"lead_link","lead_link",,1
"page:radimus notes","page:charcoal",Directed,4,"lead_link","lead_link",,1
"page:radimus notes","page:jungle forester",Directed,4,"lead_link","lead_link",,1
"page:radimus notes","page:bullroarer",Directed,4,"lead_link","lead_link",,1
"page:radimus notes","page:legends' quest",Directed,5,"infobox_link:quest","infobox_link","quest",1
"page:radimus notes","category:items",Directed,0.5,"in_category","in_category",,1
"page:radimus notes","category:untradeable items",Directed,0.5,"in_category","in_category",,1
"page:radimus notes","category:members' items",Directed,0.5,"in_category","in_category",,1
"page:radimus notes","category:quest items",Directed,0.5,"in_category","in_category",,1
"page:radimus notes","category:content released in 2003",Directed,0.5,"in_category","in_category",,1
"page:radimus notes","category:legends' quest",Directed,0.5,"in_category","in_category",,1
"page:radimus notes","action:read",Directed,2,"has_action","has_action",,1
"page:radimus notes","action:complete",Directed,2,"has_action","has_action",,1
"page:radimus notes","action:drop",Directed,2,"has_action","has_action",,1
"page:radimus notes","action:read",Directed,1.5,"variant_action:Incomplete","variant_action","Incomplete",1
"page:radimus notes","action:complete",Directed,1.5,"variant_action:Incomplete","variant_action","Incomplete",1
"page:radimus notes","action:drop",Directed,1.5,"variant_action:Incomplete","variant_action","Incomplete",1
"page:radimus notes","action:read",Directed,1.5,"variant_action:Complete","variant_action","Complete",1
"page:radimus notes","action:drop",Directed,1.5,"variant_action:Complete","variant_action","Complete",1
"page:raft (hazeel cult)","page:ardougne sewers",Directed,1,"wiki_link","wiki_link",,1
"page:raft (hazeel cult)","page:hazeel cult",Directed,1,"wiki_link","wiki_link",,1
"page:raft (hazeel cult)","page:ardougne sewers",Directed,4,"lead_link","lead_link",,1
"page:raft (hazeel cult)","page:hazeel cult",Directed,4,"lead_link","lead_link",,1
"page:raft (hazeel cult)","page:hazeel cult",Directed,5,"infobox_link:quest","infobox_link","quest",1
"page:raft (hazeel cult)","page:ardougne sewers",Directed,5,"infobox_link:location","infobox_link","location",1
"page:raft (hazeel cult)","category:scenery",Directed,0.5,"in_category","in_category",,1
"page:raft (hazeel cult)","category:interactive scenery",Directed,0.5,"in_category","in_category",,1
"page:raft (hazeel cult)","category:content released in 2002",Directed,0.5,"in_category","in_category",,1
"page:raft (hazeel cult)","category:members' scenery",Directed,0.5,"in_category","in_category",,1
"page:raft (hazeel cult)","action:board",Directed,2,"has_action","has_action",,1
"page:railing","page:captain lawgof",Directed,1,"wiki_link","wiki_link",,1
"page:railing","page:lollk",Directed,1,"wiki_link","wiki_link",,1
"page:railing","page:nulodion",Directed,1,"wiki_link","wiki_link",,1
"page:railing","page:dwarf remains",Directed,1,"wiki_link","wiki_link",,1
"page:railing","page:ammo mould",Directed,1,"wiki_link","wiki_link",,1
"page:railing","page:instruction manual",Directed,1,"wiki_link","wiki_link",,1
"page:railing","page:nulodion's notes",Directed,1,"wiki_link","wiki_link",,1
"page:railing","page:cannon barrels",Directed,1,"wiki_link","wiki_link",,1
"page:railing","page:cannon base",Directed,1,"wiki_link","wiki_link",,1
"page:railing","page:cannon furnace",Directed,1,"wiki_link","wiki_link",,1
"page:railing","page:cannon stand",Directed,1,"wiki_link","wiki_link",,1
"page:railing","page:bank note",Directed,1,"wiki_link","wiki_link",,1
"page:railing","page:coal trucks",Directed,1,"wiki_link","wiki_link",,1
"page:railing","page:crafting",Directed,1,"wiki_link","wiki_link",,1
"page:railing","page:dwarf cannon",Directed,4,"lead_link","lead_link",,1
"page:railing","page:captain lawgof",Directed,4,"lead_link","lead_link",,1
"page:railing","page:coal trucks",Directed,4,"lead_link","lead_link",,1
"page:railing","page:hammer",Directed,4,"lead_link","lead_link",,1
"page:railing","page:hitpoints",Directed,4,"lead_link","lead_link",,1
"page:railing","page:dwarf cannon",Directed,5,"infobox_link:quest","infobox_link","quest",1
"page:railing","category:items",Directed,0.5,"in_category","in_category",,1
"page:railing","category:untradeable items",Directed,0.5,"in_category","in_category",,1
"page:railing","category:stackable items",Directed,0.5,"in_category","in_category",,1
"page:railing","category:members' items",Directed,0.5,"in_category","in_category",,1
"page:railing","category:quest items",Directed,0.5,"in_category","in_category",,1
"page:railing","category:content released in 2003",Directed,0.5,"in_category","in_category",,1
"page:railing","category:items that cannot be alchemised",Directed,0.5,"in_category","in_category",,1
"page:railing","category:dwarf cannon",Directed,0.5,"in_category","in_category",,1
"page:railing","action:drop",Directed,2,"has_action","has_action",,1
"page:ranael","page:bronze plateskirt",Directed,1,"wiki_link","wiki_link",,1
"page:ranael","page:coins",Directed,1,"wiki_link","wiki_link",,1
"page:ranael","page:iron plateskirt",Directed,1,"wiki_link","wiki_link",,1
"page:ranael","page:black plateskirt",Directed,1,"wiki_link","wiki_link",,1
"page:ranael","page:mithril plateskirt",Directed,1,"wiki_link","wiki_link",,1
"page:ranael","page:adamant plateskirt",Directed,1,"wiki_link","wiki_link",,1
